submission_id,responder_id,group,stratum,pct_empirical_claims_Q4,value_driven,n_replies,word_count_sum,word_count_avg,flesch,mattr,empath_cognitive_processes,empath_positive_emotion,empath_negative_emotion,empath_politeness,empath_disputes,empath_certainty,empath_social,polite_gratitude,receptiveness
post_000123,dyad_005625,1,7,2,1,1.0,15.0,15.0,,,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,-0.213096131121253
post_001506,dyad_005626,1,7,3,0,1.0,31.0,31.0,87.39927419354841,0.9028571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.150096750526215
post_000145,dyad_005627,1,7,2,1,1.0,107.0,107.0,62.968773584905676,0.5901694915254234,0.0,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,1.0,-0.249103844389029
post_000627,dyad_005628,1,7,3,0,3.0,80.0,26.666666666666668,80.36000000000001,0.752258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387664631778553
post_001106,dyad_005629,1,7,4,0,1.0,161.0,161.0,60.98957902001381,0.769739130434782,0.6211180124223602,2.484472049689441,3.1055900621118013,0.0,1.2422360248447204,0.0,0.6211180124223602,0.0,-0.162223538980862
post_001369,dyad_005630,1,7,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000468,dyad_005631,1,7,1,1,6.0,241.0,40.166666666666664,76.71405328674385,0.7609326424870468,0.0,0.0,0.8298755186721992,0.0,0.4149377593360996,0.0,0.0,0.0,-0.33903887586244563
post_001450,dyad_005632,1,7,2,1,7.0,383.0,54.714285714285715,57.71033421284082,0.7683582089552238,0.26109660574412535,2.610966057441253,1.3054830287206265,0.0,0.26109660574412535,0.0,0.26109660574412535,0.0,-0.28619277782359315
post_000636,dyad_005633,1,7,2,1,2.0,174.0,87.0,66.86017241379314,0.8594074074074066,0.0,0.0,1.1494252873563218,0.0,1.7241379310344827,0.0,0.5747126436781609,0.0,-0.3483588710888045
post_001144,dyad_005634,1,7,2,1,1.0,83.0,83.0,56.69621951219517,0.7915151515151518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.340496580220505
post_000441,dyad_005635,1,7,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001288,dyad_005636,1,7,3,0,2.0,60.0,30.0,76.46316384180791,0.7966666666666667,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,-0.285465940413592
post_000497,dyad_005637,1,7,4,0,23.0,714.0,31.043478260869566,69.3651772345302,0.7517751479289958,0.2801120448179272,0.0,1.1204481792717087,0.0,0.42016806722689076,0.42016806722689076,0.0,0.0,-0.27633782468388973
post_000679,dyad_005638,1,7,3,0,4.0,234.0,58.5,51.03191812479369,0.8347872340425535,1.282051282051282,0.4273504273504274,0.4273504273504274,0.4273504273504274,0.4273504273504274,0.0,0.4273504273504274,0.75,-0.3048125075976675
post_000589,dyad_005639,1,7,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001020,dyad_005640,1,7,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000972,dyad_005641,1,7,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001017,dyad_005642,1,7,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001219,dyad_005643,1,7,4,0,1.0,27.0,27.0,,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.339857214293088
post_000649,dyad_005644,1,7,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000969,dyad_005645,1,7,3,0,5.0,472.0,94.4,61.24412429378533,0.8019444444444439,0.6355932203389831,0.423728813559322,0.423728813559322,0.211864406779661,0.847457627118644,0.211864406779661,0.0,0.0,-0.25046437597244103
post_000836,dyad_005646,1,7,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001569,dyad_005647,1,7,1,1,3.0,139.0,46.333333333333336,52.46471822541969,0.8026666666666672,0.7194244604316548,0.7194244604316548,0.7194244604316548,0.7194244604316548,0.7194244604316548,0.7194244604316548,0.0,0.0,-0.34566955337291533
post_001127,dyad_005648,1,7,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000909,dyad_005649,1,7,1,1,2.0,29.0,14.5,,0.9039999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2560391175847435
post_001308,dyad_005650,1,7,4,0,1.0,17.0,17.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101974346210612
post_001122,dyad_005651,1,7,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000443,dyad_005652,1,7,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000955,dyad_005653,1,7,2,1,1.0,78.0,78.0,75.41692307692311,0.7114285714285717,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,-0.203901532498656
post_000812,dyad_005654,1,7,1,1,2.0,171.0,85.5,64.4235855263158,0.8298461538461549,0.0,1.1695906432748537,0.5847953216374269,0.0,0.0,0.0,0.0,0.0,-0.059091865880396006
post_001032,dyad_005655,1,7,3,0,2.0,148.0,74.0,56.384429429429446,0.805742574257425,0.6756756756756757,0.6756756756756757,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,-0.5614285113601976
post_001411,dyad_005656,1,7,2,1,2.0,93.0,46.5,75.86788306451614,0.7489361702127665,0.0,0.0,1.0752688172043012,0.0,0.0,0.0,0.0,0.0,-0.2357805872683435
post_000840,dyad_005657,1,7,3,0,3.0,319.0,106.33333333333333,42.191958325650035,0.8218840579710158,0.0,0.0,0.0,0.0,0.3134796238244514,0.0,0.3134796238244514,0.0,-0.14858770979527974
post_000665,dyad_005658,1,7,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000600,dyad_005659,1,7,4,0,2.0,62.0,31.0,52.33932258064519,0.8670588235294118,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,-0.31750532189107
post_000624,dyad_005660,1,7,1,1,3.0,186.0,62.0,56.74167792792795,0.8264788732394364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37100711046516466
post_000738,dyad_005661,1,7,2,1,7.0,599.0,85.57142857142857,34.04195325542574,0.7559139784946236,1.001669449081803,0.1669449081803005,1.001669449081803,0.0,0.1669449081803005,0.0,0.1669449081803005,0.0,-0.4323832756020184
post_001095,dyad_005662,1,7,4,0,4.0,126.0,31.5,57.9328099173554,0.7873239436619721,0.0,0.0,0.0,0.0,0.7936507936507936,0.0,0.0,0.0,-0.26668154575312497
post_001036,dyad_005663,1,7,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000646,dyad_005664,1,7,2,1,1.0,78.0,78.0,75.32711538461541,0.7349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.387108922771299
post_000735,dyad_005665,1,7,3,0,4.0,117.0,29.25,57.54692307692309,0.7469565217391301,0.0,0.0,3.418803418803419,0.0,4.273504273504273,0.0,0.8547008547008548,0.0,-0.288541075955752
post_001570,dyad_005666,1,7,2,1,1.0,47.0,47.0,38.19869565217394,0.8583333333333333,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,-0.0378774710592573
post_001091,dyad_005667,1,7,2,1,1.0,37.0,37.0,66.10000000000002,0.9600000000000003,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0685551820813908
post_001340,dyad_005668,1,7,4,0,13.0,1156.0,88.92307692307692,48.568984819734396,0.8253452914798184,0.43252595155709345,0.43252595155709345,1.384083044982699,0.08650519031141869,0.6055363321799307,0.08650519031141869,0.6920415224913495,0.0,-0.21614906072742576
post_000279,dyad_005669,1,7,4,0,5.0,442.0,88.4,39.39375637755106,0.8556716417910448,0.0,0.0,0.904977375565611,0.0,0.6787330316742082,0.0,0.6787330316742082,0.0,-0.36640823684044943
post_000862,dyad_005670,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001365,dyad_005671,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000690,dyad_005672,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000997,dyad_005673,0,1,3,0,2.0,49.0,24.5,51.357500000000016,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3292199432220365
post_001254,dyad_005674,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001390,dyad_005675,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001421,dyad_005676,0,1,3,0,6.0,82.0,13.666666666666666,10.11719512195124,0.738918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33021165607474784
post_001431,dyad_005677,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000740,dyad_005678,0,1,4,0,1.0,18.0,18.0,,,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.109474706174051
post_001483,dyad_005679,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000140,dyad_005680,0,1,3,0,1.0,25.0,25.0,,0.92,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292595267188297
post_001477,dyad_005681,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001228,dyad_005682,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000980,dyad_005683,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000016,dyad_005684,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001227,dyad_005685,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001408,dyad_005686,0,1,2,1,1.0,36.0,36.0,59.315000000000026,0.9600000000000002,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.369970057498388
post_000780,dyad_005687,0,1,3,0,1.0,210.0,210.0,11.522909688995242,0.7602409638554217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.184619996217479
post_000939,dyad_005688,0,1,2,1,1.0,15.0,15.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292595267188297
post_000972,dyad_005689,0,1,3,0,1.0,6.0,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.250289573461781
post_000863,dyad_005690,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000619,dyad_005691,0,1,1,1,1.0,387.0,387.0,49.172719141323796,0.7886227544910186,0.7751937984496124,0.516795865633075,0.7751937984496124,0.0,1.550387596899225,0.2583979328165375,0.7751937984496124,1.0,-0.0406945725881481
post_000737,dyad_005692,0,1,2,1,3.0,219.0,73.0,63.41560590094839,0.7537647058823529,0.0,0.0,0.45662100456621,0.0,0.91324200913242,0.45662100456621,0.0,0.0,-0.259218841228529
post_000957,dyad_005693,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001136,dyad_005694,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001571,dyad_005695,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000190,dyad_005696,0,1,2,1,1.0,12.0,12.0,,,16.666666666666664,0.0,8.333333333333332,0.0,0.0,0.0,0.0,1.0,-0.251358938843989
post_001272,dyad_005697,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000197,dyad_005698,0,1,4,0,1.0,23.0,23.0,,,0.0,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,-0.345522389113288
post_001495,dyad_005699,1,1,4,0,1.0,47.0,47.0,75.73333333333335,0.890434782608696,0.0,0.0,2.127659574468085,0.0,2.127659574468085,0.0,0.0,0.0,-0.361458874881499
post_000720,dyad_005700,1,1,2,1,1.0,46.0,46.0,67.62478260869567,0.8133333333333335,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315352965061782
post_001012,dyad_005701,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000823,dyad_005702,1,1,2,1,1.0,25.0,25.0,,0.7866666666666667,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.367845711741436
post_001572,dyad_005703,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001282,dyad_005704,1,1,2,1,3.0,78.0,26.0,72.16307692307694,0.7558823529411767,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,-0.4116716223991446
post_000446,dyad_005705,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000713,dyad_005706,1,1,3,0,2.0,107.0,53.5,56.25748052959503,0.8717460317460319,0.0,0.0,1.8691588785046727,0.0,0.9345794392523363,0.0,0.0,0.0,-0.400438053235806
post_001311,dyad_005707,1,1,2,1,1.0,58.0,58.0,76.8864655172414,0.8538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0830494195646632
post_000499,dyad_005708,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000481,dyad_005709,1,1,3,0,1.0,36.0,36.0,71.06500000000001,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.241115271533912
post_000704,dyad_005710,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000058,dyad_005711,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000684,dyad_005712,0,1,3,0,1.0,13.0,13.0,,,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,1.0,-0.221607313738142
post_000736,dyad_005713,1,1,1,1,1.0,53.0,53.0,58.42576923076926,0.8314285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.439683425474594
post_001223,dyad_005714,1,1,2,1,10.0,1072.0,107.2,64.80859460737938,0.8304460966542743,0.5597014925373134,0.5597014925373134,0.6529850746268656,0.09328358208955223,0.09328358208955223,0.09328358208955223,0.09328358208955223,0.2,-0.2092879049992728
post_001441,dyad_005715,0,1,4,0,1.0,41.0,41.0,35.22487804878051,0.928888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3869783225568
post_000782,dyad_005716,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000997,dyad_005717,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000506,dyad_005718,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000704,dyad_005719,0,1,1,1,3.0,174.0,58.0,69.39071059431527,0.7861194029850743,0.0,0.5747126436781609,1.7241379310344827,0.0,0.5747126436781609,0.0,0.0,0.0,-0.34182161070861067
post_000019,dyad_005720,0,1,1,1,1.0,41.0,41.0,51.17500000000004,0.8888888888888891,0.0,0.0,0.0,0.0,0.0,4.878048780487805,0.0,0.0,-0.21948296798119
post_001356,dyad_005721,0,1,3,0,2.0,68.0,34.0,58.17245098039217,0.8673684210526318,0.0,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,0.0,-0.2613498316839805
post_000826,dyad_005722,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001337,dyad_005723,0,1,2,1,2.0,69.0,34.5,55.97695652173914,0.8826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.358996069674517
post_000419,dyad_005724,0,1,4,0,1.0,53.0,53.0,81.95616352201259,0.7250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650446666905823
post_000428,dyad_005725,0,1,4,0,1.0,32.0,32.0,61.17708333333337,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.373744335709696
post_000822,dyad_005726,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000555,dyad_005727,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000163,dyad_005728,0,1,2,1,4.0,214.0,53.5,50.94952996151733,0.7903614457831323,0.0,0.0,0.46728971962616817,0.0,0.46728971962616817,0.0,0.0,0.0,-0.29341327940733924
post_000511,dyad_005729,0,1,2,1,1.0,10.0,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.174516519146869
post_000504,dyad_005730,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001354,dyad_005731,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000341,dyad_005732,0,1,2,1,1.0,49.0,49.0,74.92260204081633,0.9800000000000003,0.0,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0044561224317056
post_001315,dyad_005733,0,1,4,0,2.0,290.0,145.0,68.52703266787661,0.8355555555555562,0.0,0.0,0.6896551724137931,0.0,0.0,0.3448275862068966,0.0,0.0,0.19596303695435216
post_001573,dyad_005734,0,1,1,1,4.0,167.0,41.75,59.00016841317368,0.8541463414634158,1.1976047904191618,0.5988023952095809,0.0,0.0,1.7964071856287425,0.5988023952095809,0.5988023952095809,0.0,-0.19573213387936453
post_000383,dyad_005735,0,1,3,0,1.0,15.0,15.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.250289573461781
post_001328,dyad_005736,0,1,3,0,4.0,465.0,116.25,74.3601379310345,0.846617283950616,0.43010752688172044,0.43010752688172044,0.43010752688172044,0.0,0.8602150537634409,0.0,0.0,0.0,-0.210877696794246
post_000855,dyad_005737,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000929,dyad_005738,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001419,dyad_005739,0,1,4,0,3.0,66.0,22.0,45.24204545454546,0.8058823529411764,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,-0.14287174101584768
post_000405,dyad_005740,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001391,dyad_005741,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000805,dyad_005742,0,1,4,0,1.0,193.0,193.0,69.90708648864091,0.7676923076923075,0.0,1.0362694300518136,0.0,0.0,0.0,0.0,0.0,0.0,-0.33495469540735
post_000719,dyad_005743,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001544,dyad_005744,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000066,dyad_005745,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001574,dyad_005746,0,1,4,0,3.0,221.0,73.66666666666667,68.2306787330317,0.7639779005524857,1.3574660633484164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29884509551427857
post_001444,dyad_005747,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000039,dyad_005748,0,1,2,1,5.0,290.0,58.0,83.85116509926858,0.8272427983539108,0.6896551724137931,0.6896551724137931,2.0689655172413794,0.0,2.0689655172413794,0.0,0.0,0.0,-0.301504528742365
post_001336,dyad_005749,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000731,dyad_005750,0,1,4,0,3.0,91.0,30.333333333333332,63.453323970037474,0.9069565217391302,0.0,0.0,0.0,0.0,1.098901098901099,1.098901098901099,0.0,0.0,-0.013780498521946996
post_000863,dyad_005751,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000815,dyad_005752,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001392,dyad_005753,0,1,4,0,1.0,62.0,62.0,53.50026881720433,0.9369230769230767,0.0,1.6129032258064515,0.0,0.0,1.6129032258064515,0.0,0.0,0.0,-0.335120566014018
post_001201,dyad_005754,0,1,2,1,1.0,11.0,11.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.321277526911935
post_000425,dyad_005755,0,1,2,1,2.0,50.0,25.0,57.94233333333335,0.76,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,-0.298557223906732
post_001042,dyad_005756,0,1,4,0,1.0,33.0,33.0,41.39659090909092,0.9345454545454545,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,-0.47475252205817
post_000832,dyad_005757,0,1,4,0,1.0,138.0,138.0,41.689057971014506,0.7101098901098903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248443156142032
post_001028,dyad_005758,0,1,2,1,4.0,179.0,44.75,56.80393016759777,0.8407194244604325,0.5586592178770949,0.0,0.5586592178770949,0.0,0.5586592178770949,0.0,0.5586592178770949,0.0,-0.458360439150681
post_000761,dyad_005759,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000182,dyad_005760,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001516,dyad_005761,0,1,1,1,1.0,23.0,23.0,,,0.0,4.3478260869565215,8.695652173913043,0.0,0.0,0.0,0.0,0.0,-0.254524164800318
post_001452,dyad_005762,0,1,2,1,1.0,44.0,44.0,49.66651515151517,0.9680000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.286847796255776
post_000268,dyad_005763,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000412,dyad_005764,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000047,dyad_005765,0,1,1,1,1.0,95.0,95.0,66.93964912280703,0.7280851063829784,1.0526315789473684,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,-0.101946936822316
post_001333,dyad_005766,0,1,2,1,1.0,40.0,40.0,88.82000000000002,0.7473684210526316,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.503273975537874
post_000113,dyad_005767,0,1,2,1,1.0,17.0,17.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.263913007464658
post_000202,dyad_005768,0,1,4,0,1.0,19.0,19.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.263157894736842,0.0,-0.221607313738142
post_000235,dyad_005769,0,1,1,1,5.0,236.0,47.2,74.65466101694919,0.8153061224489804,0.423728813559322,0.423728813559322,1.694915254237288,0.0,0.0,0.0,0.0,0.0,-0.32727808775709566
post_001454,dyad_005770,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001302,dyad_005771,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001575,dyad_005772,1,2,3,0,2.0,408.0,204.0,48.281470588235294,0.8047777777777777,0.24509803921568626,0.0,0.0,0.0,0.0,0.24509803921568626,0.0,0.0,-0.2015149280204035
post_000895,dyad_005773,1,2,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000924,dyad_005774,1,2,2,1,1.0,43.0,43.0,46.69596899224811,0.899047619047619,0.0,2.3255813953488373,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,-0.246890642230879
post_000406,dyad_005775,1,2,1,1,2.0,139.0,69.5,69.2138129496403,0.7087234042553189,0.0,0.0,2.158273381294964,0.0,2.158273381294964,0.0,0.0,0.0,-0.343419043326242
post_000225,dyad_005776,0,6,4,0,1.0,56.0,56.0,73.07404761904763,0.6657142857142857,0.0,1.7857142857142856,0.0,0.0,3.571428571428571,0.0,0.0,1.0,-0.242321107727445
post_000005,dyad_005777,0,6,4,0,1.0,137.0,137.0,75.81671532846717,0.7758695652173914,0.0,0.7299270072992701,1.4598540145985401,0.0,0.7299270072992701,0.0,0.0,0.0,-0.184279674632862
post_001437,dyad_005778,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001459,dyad_005779,0,4,4,0,1.0,36.0,36.0,74.805,0.7666666666666666,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,-0.327664363771872
post_001395,dyad_005780,0,4,4,0,2.0,140.0,70.0,57.38052158273385,0.7920000000000005,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,-0.10413415819284126
post_000627,dyad_005781,0,4,3,0,1.0,26.0,26.0,,0.92,0.0,0.0,3.8461538461538463,3.8461538461538463,0.0,0.0,0.0,1.0,-0.297971281394783
post_000721,dyad_005782,0,4,3,0,3.0,106.0,35.333333333333336,73.59918284789647,0.8421428571428565,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21817124023911552
post_000586,dyad_005783,0,4,3,0,1.0,50.0,50.0,79.09150000000001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0760716693629971
post_000844,dyad_005784,0,4,3,0,1.0,108.0,108.0,49.396666666666675,0.8931034482758625,0.0,1.8518518518518516,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,-0.422855179483565
post_000515,dyad_005785,0,4,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001576,dyad_005786,0,4,1,1,1.0,64.0,64.0,83.42017857142858,0.8288888888888889,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,-0.38061938546131
post_001162,dyad_005787,0,4,3,0,1.0,39.0,39.0,24.08076923076925,0.8900000000000002,2.564102564102564,0.0,0.0,0.0,2.564102564102564,0.0,0.0,1.0,-0.207256049881751
post_000739,dyad_005788,0,4,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000644,dyad_005789,0,4,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001436,dyad_005790,0,4,1,1,1.0,212.0,212.0,44.45346960167717,0.8534567901234562,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.0,0.4716981132075472,0.0,0.0,0.0,-0.0679767497950471
